{'student': {'id': 1, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 19697, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19698, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 19699, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 19700, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19701, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19702, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'social sciences'}}}
{'student': {'id': 19703, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19704, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19705, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 19706, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 19707, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19708, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19709, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19710, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19711, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19712, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19713, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'hum arts design'}}}
{'student': {'id': 19714, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19715, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 19716, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 19717, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19718, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 19719, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19720, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19721, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 19722, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'hum arts design'}}}
{'student': {'id': 19723, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19724, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'undeclared'}}}
{'student': {'id': 19725, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19726, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19727, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 19728, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 19729, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19730, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19731, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19732, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 19733, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19734, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19735, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19736, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19737, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 19738, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 19739, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 19740, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19741, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'hum arts design'}}}
{'student': {'id': 19742, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19743, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'social sciences'}}}
{'student': {'id': 19744, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19745, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 19746, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19747, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 19748, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 19749, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 19750, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19751, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 19752, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 19753, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19754, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 19755, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19756, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19757, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 19758, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19759, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'hum arts design'}}}
{'student': {'id': 19760, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 19761, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 19762, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 19763, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19764, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19765, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19766, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19767, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19768, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19769, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19770, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19771, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19772, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19773, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19774, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19775, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19776, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 19777, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19778, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19779, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19780, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19781, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'hum arts design'}}}
{'student': {'id': 19782, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19783, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19784, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19785, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19786, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'social sciences'}}}
{'student': {'id': 19787, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19788, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'social sciences'}}}
{'student': {'id': 19789, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 19790, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19791, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 19792, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19793, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19794, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 19795, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19796, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'social sciences'}}}
{'student': {'id': 19797, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19798, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'hum arts design'}}}
{'student': {'id': 19799, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19800, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'social sciences'}}}
{'student': {'id': 19801, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 19802, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19803, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19804, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'hum arts design'}}}
{'student': {'id': 19805, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19806, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19807, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'multidisc mixed'}}}
{'student': {'id': 19808, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19809, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19810, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19811, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19812, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 19813, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 19814, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 19815, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 19816, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 19817, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19818, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 19819, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 19820, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19821, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19822, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 19823, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19824, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'hum arts design'}}}
{'student': {'id': 19825, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19826, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 19827, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19828, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 19829, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19830, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19831, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19832, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19833, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19834, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19835, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'hum arts design'}}}
{'student': {'id': 19836, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19837, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'social sciences'}}}
{'student': {'id': 19838, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19839, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19840, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19841, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19842, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 19843, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19844, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19845, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'social sciences'}}}
{'student': {'id': 19846, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'hum arts design'}}}
{'student': {'id': 19847, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19848, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19849, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 19850, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 19851, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19852, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19853, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'social sciences'}}}
{'student': {'id': 19854, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'hum arts design'}}}
{'student': {'id': 19855, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19856, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19857, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19858, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'hum arts design'}}}
{'student': {'id': 19859, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19860, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19861, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 19862, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 19863, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 19864, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19865, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19866, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19867, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19868, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19869, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'social sciences'}}}
{'student': {'id': 19870, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'undeclared'}}}
{'student': {'id': 19871, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19872, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'social sciences'}}}
{'student': {'id': 19873, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19874, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19875, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19876, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'hum arts design'}}}
{'student': {'id': 19877, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19878, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'business law'}}}
{'student': {'id': 19879, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19880, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19881, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'multidisc mixed'}}}
{'student': {'id': 19882, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19883, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'business law'}}}
{'student': {'id': 19884, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'hum arts design'}}}
{'student': {'id': 19885, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19886, 'demographics': {'gender': 'f', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19887, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19888, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19889, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'hum arts design'}}}
{'student': {'id': 19890, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'STEM'}}}
{'student': {'id': 19891, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'STEM'}}}
{'student': {'id': 19892, 'demographics': {'gender': 'f', 'is_grad': 'n', 'field': 'hum arts design'}}}
{'student': {'id': 19893, 'demographics': {'gender': 'm', 'is_grad': 'n', 'field': 'STEM'}}}
